sim,final_equity,return_pct
775,14777.8348415634,47.77834841563399
776,14777.834841563388,47.77834841563388
777,18037.84276974353,80.3784276974353
778,17160.943042459403,71.60943042459404
779,14059.418592578586,40.59418592578586
780,17160.9430424594,71.609430424594
781,17160.943042459392,71.60943042459392
782,16326.673309322954,63.26673309322955
783,12107.01331596261,21.070133159626092
784,19928.356844146445,99.28356844146445
785,9918.893600071453,-0.8110639992854705
786,14777.834841563403,47.77834841563403
787,19928.35684414644,99.28356844146441
788,17160.9430424594,71.609430424594
789,17160.943042459396,71.60943042459395
790,12107.01331596261,21.070133159626092
791,14059.41859257858,40.5941859257858
792,14059.41859257858,40.5941859257858
793,13375.927751296515,33.75927751296515
794,14059.418592578586,40.59418592578586
795,16326.673309322954,63.26673309322955
796,18959.550823109064,89.59550823109065
797,14777.83484156339,47.7783484156339
798,15532.961136799879,55.32961136799879
799,14777.83484156339,47.7783484156339
800,20946.667471867535,109.46667471867535
801,20946.667471867542,109.46667471867542
802,15532.961136799888,55.32961136799888
803,18037.84276974353,80.3784276974353
804,15532.961136799888,55.32961136799888
805,13375.927751296515,33.75927751296515
806,14059.418592578575,40.59418592578575
807,18037.842769743525,80.37842769743526
808,18959.55082310907,89.59550823109072
809,18959.55082310907,89.59550823109072
810,12725.664438382031,27.256644383820312
811,14059.418592578579,40.59418592578579
812,12725.664438382026,27.256644383820255
813,18037.842769743533,80.37842769743533
814,14059.41859257858,40.5941859257858
815,14059.418592578588,40.59418592578587
816,15532.961136799897,55.329611367998965
817,12725.664438382013,27.256644383820127
818,15532.961136799884,55.329611367998844
819,15532.961136799886,55.32961136799885
820,17160.943042459392,71.60943042459392
821,14777.834841563386,47.778348415633864
822,15532.96113679989,55.3296113679989
823,20946.667471867542,109.46667471867542
824,17160.9430424594,71.609430424594
825,12725.664438382013,27.256644383820127
826,17160.94304245939,71.60943042459388
827,15532.96113679989,55.3296113679989
828,12725.66443838202,27.256644383820205
829,17160.9430424594,71.609430424594
830,13375.927751296516,33.75927751296516
831,16326.673309322936,63.266733093229355
832,20946.667471867542,109.46667471867542
833,14059.418592578579,40.59418592578579
834,14777.834841563388,47.77834841563388
835,14777.83484156339,47.7783484156339
836,17160.9430424594,71.609430424594
837,18037.842769743518,80.37842769743519
838,12725.664438382017,27.256644383820166
839,13375.927751296525,33.759277512965255
840,17160.943042459392,71.60943042459392
841,15532.961136799891,55.32961136799891
842,13375.927751296513,33.75927751296513
843,18959.550823109086,89.59550823109086
844,14059.418592578588,40.59418592578587
845,12107.013315962602,21.07013315962602
846,23142.050266412556,131.42050266412556
847,22017.012321107224,120.17012321107224
848,14059.418592578591,40.594185925785915
849,16326.673309322945,63.266733093229455
850,12725.664438382022,27.256644383820223
851,15532.96113679989,55.3296113679989
852,17160.943042459396,71.60943042459395
853,15532.96113679989,55.3296113679989
854,15532.96113679989,55.3296113679989
855,17160.94304245939,71.60943042459388
856,14777.834841563385,47.77834841563385
857,16326.67330932293,63.2667330932293
858,23142.050266412578,131.42050266412576
859,12107.013315962617,21.070133159626167
860,13375.927751296515,33.75927751296515
861,20946.667471867542,109.46667471867542
862,17160.943042459403,71.60943042459404
863,23142.050266412556,131.42050266412556
864,14777.834841563394,47.778348415633936
865,14777.834841563385,47.77834841563385
866,18959.55082310907,89.59550823109072
867,18037.842769743525,80.37842769743526
868,19928.35684414644,99.28356844146441
869,17160.943042459396,71.60943042459395
870,15532.96113679989,55.3296113679989
871,15532.961136799884,55.329611367998844
872,18959.550823109083,89.59550823109083
873,17160.94304245939,71.60943042459388
874,18959.550823109068,89.59550823109068
875,14777.834841563394,47.778348415633936
876,22017.012321107224,120.17012321107224
877,18037.842769743533,80.37842769743533
878,15532.961136799888,55.32961136799888
879,16326.673309322941,63.26673309322941
880,17160.943042459385,71.60943042459384
881,19928.356844146427,99.28356844146427
882,18037.842769743518,80.37842769743519
883,13375.92775129651,33.759277512965106
884,15532.961136799897,55.329611367998965
885,15532.961136799886,55.32961136799885
886,13375.927751296507,33.75927751296508
887,17160.943042459392,71.60943042459392
888,19928.35684414644,99.28356844146441
889,14777.834841563394,47.778348415633936
890,15532.961136799886,55.32961136799885
891,16326.673309322952,63.26673309322952
892,15532.96113679988,55.32961136799881
893,18959.550823109068,89.59550823109068
894,14777.8348415634,47.77834841563399
895,18037.842769743525,80.37842769743526
896,17160.94304245939,71.60943042459388
897,12107.013315962617,21.070133159626167
898,15532.961136799888,55.32961136799888
899,17160.9430424594,71.609430424594
900,16326.673309322947,63.26673309322947
901,14777.834841563388,47.77834841563388
902,18037.84276974353,80.3784276974353
903,18959.550823109064,89.59550823109065
904,14777.834841563388,47.77834841563388
905,20946.667471867557,109.46667471867558
906,14777.834841563403,47.77834841563403
907,14777.8348415634,47.77834841563399
908,17160.943042459392,71.60943042459392
909,15532.961136799891,55.32961136799891
910,17160.9430424594,71.609430424594
911,18959.55082310906,89.5955082310906
912,14059.418592578588,40.59418592578587
913,19928.35684414644,99.28356844146441
914,13375.92775129651,33.759277512965106
915,19928.356844146438,99.28356844146438
916,14777.834841563386,47.778348415633864
917,16326.673309322941,63.26673309322941
918,13375.927751296505,33.75927751296505
919,14777.834841563397,47.77834841563398
920,12107.013315962618,21.070133159626184
921,15532.961136799877,55.329611367998766
922,12725.664438382013,27.256644383820127
923,14777.834841563388,47.77834841563388
924,14059.418592578571,40.594185925785716
925,16326.673309322941,63.26673309322941
926,16326.673309322947,63.26673309322947
927,23142.050266412567,131.42050266412565
928,17160.943042459392,71.60943042459392
929,15532.961136799895,55.32961136799896
930,20946.66747186755,109.4666747186755
931,18959.550823109064,89.59550823109065
932,12107.013315962617,21.070133159626167
933,14059.418592578582,40.59418592578582
934,18959.55082310907,89.59550823109072
935,14059.418592578582,40.59418592578582
936,15532.961136799891,55.32961136799891
937,16326.673309322943,63.26673309322943
938,22017.01232110723,120.17012321107232
939,16326.673309322945,63.266733093229455
940,17160.943042459403,71.60943042459404
941,17160.94304245939,71.60943042459388
942,17160.943042459385,71.60943042459384
943,16326.673309322943,63.26673309322943
944,17160.943042459392,71.60943042459392
945,14059.418592578595,40.59418592578595
946,14777.834841563388,47.77834841563388
947,18959.55082310907,89.59550823109072
948,20946.66747186755,109.4666747186755
949,20946.667471867542,109.46667471867542
950,18037.842769743536,80.37842769743536
951,13375.92775129652,33.759277512965205
952,16326.673309322941,63.26673309322941
953,14777.834841563388,47.77834841563388
954,16326.67330932294,63.2667330932294
955,20946.667471867542,109.46667471867542
956,17160.9430424594,71.609430424594
957,22017.01232110723,120.17012321107232
958,16326.673309322945,63.266733093229455
959,17160.94304245939,71.60943042459388
960,18959.550823109064,89.59550823109065
961,15532.961136799891,55.32961136799891
962,16326.67330932295,63.2667330932295
963,20946.667471867542,109.46667471867542
964,10958.475117263415,9.584751172634151
965,18959.550823109053,89.59550823109053
966,10425.734924079277,4.257349240792773
967,14777.834841563388,47.77834841563388
968,20946.66747186754,109.46667471867539
969,14059.418592578586,40.59418592578586
970,14777.834841563397,47.77834841563398
971,13375.927751296516,33.75927751296516
972,15532.961136799899,55.329611367998986
973,14059.418592578575,40.59418592578575
974,22017.012321107235,120.17012321107234
975,16326.673309322952,63.26673309322952
976,12725.66443838202,27.256644383820205
977,14059.418592578577,40.59418592578577
978,17160.943042459392,71.60943042459392
979,18037.842769743536,80.37842769743536
980,14059.418592578579,40.59418592578579
981,22017.012321107217,120.17012321107217
982,14777.834841563388,47.77834841563388
983,12725.66443838202,27.256644383820205
984,16326.673309322941,63.26673309322941
985,24324.57604702985,143.24576047029848
986,19928.35684414644,99.28356844146441
987,14777.83484156339,47.7783484156339
988,18959.550823109064,89.59550823109065
989,12107.013315962611,21.07013315962611
990,19928.356844146445,99.28356844146445
991,12725.664438382018,27.256644383820184
992,12725.664438382018,27.256644383820184
993,10958.475117263415,9.584751172634151
994,9436.692086071524,-5.633079139284765
995,15532.961136799886,55.32961136799885
996,18037.842769743518,80.37842769743519
997,15532.961136799888,55.32961136799888
998,14777.834841563386,47.778348415633864
999,19928.35684414644,99.28356844146441
